-40.518067210,-3.485135610
-40.517927290,-3.484162650
-40.517788710,-3.484023850
-40.515851250,-3.483748930
-40.515539780,-3.483645160
-40.515435950,-3.483610570
-40.514604910,-3.483055810
-40.514189620,-3.482917450
-40.513635740,-3.482640290
-40.513358580,-3.482362680
-40.512943280,-3.482224320
-40.512527760,-3.481946940
-40.512388960,-3.481669110
-40.511834640,-3.481113890
-40.511557040,-3.480558230
-40.511418460,-3.480419430
-40.508374130,-3.480146270
-40.508096980,-3.479868660
-40.506989230,-3.479314330
-40.505328490,-3.479038940
-40.505051330,-3.478761320
-40.504497450,-3.478484160
-40.501176410,-3.478211410
-40.501037830,-3.478072610
-40.500760240,-3.477516940
-40.500621660,-3.477378130
-40.499791070,-3.477101400
-40.499513910,-3.476823790
-40.497853170,-3.476548380
-40.497437880,-3.476410010
-40.497022370,-3.476132620
-40.496745210,-3.475855010
-40.495914400,-3.475439240
-40.495360750,-3.475301100
-40.494254320,-3.475580910
-40.493700670,-3.475442760
-40.493146800,-3.475165590
-40.493284940,-3.475026340
-40.493560780,-3.474469790
-40.493836180,-3.473635180
-40.494112020,-3.473078630
-40.494388300,-3.472800130
-40.494526010,-3.472382830
-40.493969950,-3.470715370
-40.494107650,-3.470298070
-40.494245790,-3.470158820
-40.494798790,-3.469879890
-40.495075070,-3.469601390
-40.495628280,-3.469461490
-40.496180830,-3.468904500
-40.496318320,-3.468348170
-40.497423420,-3.467234190
-40.497561120,-3.466816880
-40.497422110,-3.466400020
-40.497144960,-3.466122410
-40.497005950,-3.465705540
-40.497143650,-3.465288240
-40.497695330,-3.464175140
-40.497971600,-3.463896640
-40.498247440,-3.463340090
-40.498523720,-3.463061600
-40.498661420,-3.462644300
-40.498383390,-3.461810570
-40.498521090,-3.461393270
-40.498658580,-3.460836940
-40.498380120,-3.459725160
-40.498517600,-3.459168830
-40.498932010,-3.458751080
-40.500037980,-3.458193220
-40.500728670,-3.457496980
-40.501004070,-3.456662380
-40.501141990,-3.456384100
-40.501003190,-3.456106270
-40.500863750,-3.455411350
-40.501277720,-3.454715550
-40.501693000,-3.454853920
-40.503906900,-3.454989430
-40.506120360,-3.454846880
-40.507780180,-3.454566180
-40.508195020,-3.454426500
-40.508610300,-3.454564860
-40.511100900,-3.454699910
-40.513591060,-3.454556900
-40.513729190,-3.454417660
-40.513867770,-3.454556460
-40.514975040,-3.454832740
-40.515528900,-3.455109910
-40.516082540,-3.455248050
-40.516635730,-3.455108140
-40.518295540,-3.454827420
-40.518848070,-3.454270430
-40.521061290,-3.453988820
-40.521751950,-3.453292570
-40.521889860,-3.453014300
-40.522166130,-3.452735800
-40.522442610,-3.452596330
-40.523272290,-3.452316940
-40.523548550,-3.452038450
-40.523963390,-3.451898750
-40.524378010,-3.451620030
-40.524515920,-3.451341760
-40.524654050,-3.451202510
-40.525207020,-3.450923560
-40.525345150,-3.450784320
-40.525620970,-3.450227770
-40.525896340,-3.449393160
-40.526034470,-3.449253920
-40.527140850,-3.448974080
-40.529077340,-3.448692910
-40.530183940,-3.448552090
-40.531290090,-3.448133230
-40.531151070,-3.447716380
-40.531012270,-3.447438550
-40.531150180,-3.447160270
-40.531426440,-3.446881780
-40.531564340,-3.446603500
-40.531425550,-3.446325670
-40.531286970,-3.446186870
-40.531425100,-3.446047620
-40.531700470,-3.445213020
-40.531838600,-3.445073770
-40.531700030,-3.444934970
-40.531561230,-3.444657140
-40.531699140,-3.444378870
-40.531836820,-3.443961570
-40.531419770,-3.442711010
-40.531138180,-3.439652890
-40.530999610,-3.439514090
-40.531552130,-3.438957100
-40.531828610,-3.438817620
-40.532103750,-3.437844000
-40.531963850,-3.436871040
-40.531825280,-3.436732240
-40.531963410,-3.436592990
-40.532239220,-3.436036440
-40.532514590,-3.435201840
-40.532652720,-3.435062600
-40.533205680,-3.434783650
-40.533620060,-3.434365910
-40.533757970,-3.434087630
-40.533619170,-3.433809810
-40.533203460,-3.433393400
-40.532926540,-3.433254820
-40.532648950,-3.432699160
-40.532786410,-3.432142840
-40.532924100,-3.431725540
-40.532785080,-3.431308680
-40.532507940,-3.431031080
-40.532369810,-3.431170330
-40.531816860,-3.431449270
-40.531678730,-3.431588520
-40.531401590,-3.431310910
-40.531124000,-3.430755250
-40.530569720,-3.430200040
-40.530430040,-3.429366110
-40.530567060,-3.428531730
-40.530704970,-3.428253460
-40.530566180,-3.427975630
-40.530426500,-3.427141700
-40.530563530,-3.426307320
-40.530838900,-3.425472720
-40.530976810,-3.425194450
-40.530838020,-3.424916620
-40.530422310,-3.424500210
-40.530560440,-3.424360960
-40.530698120,-3.423943660
-40.530974160,-3.423526140
-40.531250630,-3.423386670
-40.532079400,-3.422551190
-40.533323870,-3.422132110
-40.533737590,-3.421297290
-40.533874610,-3.420462920
-40.534012740,-3.420323670
-40.532075430,-3.420048730
-40.531936860,-3.419909920
-40.531798730,-3.420049170
-40.529032210,-3.420331650
-40.528755730,-3.420471120
-40.528478810,-3.420332540
-40.527371590,-3.420056260
-40.527233020,-3.419917450
-40.526955000,-3.419083740
-40.526920360,-3.419049040
-40.525985020,-3.418112100
-40.525431190,-3.417834930
-40.525015930,-3.417696570
-40.524600230,-3.417280150
-40.524461220,-3.416863300
-40.524184080,-3.416585690
-40.523628940,-3.415474360
-40.523213240,-3.415057940
-40.523351360,-3.414918690
-40.523488620,-3.414223340
-40.523349170,-3.413528430
-40.523210610,-3.413389630
-40.522656780,-3.413112450
-40.522102510,-3.412557230
-40.521825600,-3.412418640
-40.521549120,-3.412558110
-40.520442780,-3.412837920
-40.520304650,-3.412977160
-40.520166080,-3.412838360
-40.518782170,-3.412562500
-40.518505030,-3.412284890
-40.516566640,-3.411314770
-40.516290160,-3.411454230
-40.515737640,-3.412011220
-40.516014770,-3.412288830
-40.515600380,-3.412706570
-40.515461820,-3.412567760
-40.514907990,-3.412290580
-40.513800770,-3.412014280
-40.513662200,-3.411875470
-40.513522980,-3.411319580
-40.513660460,-3.410763260
-40.513798160,-3.410345960
-40.513105770,-3.409929970
-40.512413810,-3.409792030
-40.511306590,-3.409515730
-40.510752770,-3.409238550
-40.510614200,-3.409099740
-40.510336640,-3.408544060
-40.510197640,-3.408127200
-40.510335340,-3.407709900
-40.510608130,-3.405206980
-40.510746040,-3.404928710
-40.511022310,-3.404650220
-40.511297920,-3.403954650
-40.511435180,-3.403259290
-40.511573310,-3.403120050
-40.512402960,-3.402840690
-40.512679440,-3.402701230
-40.512955480,-3.402283710
-40.513093170,-3.401866410
-40.513231300,-3.401727170
-40.513507780,-3.401587700
-40.513784040,-3.401309210
-40.513367700,-3.400475710
-40.513228270,-3.399780790
-40.513365530,-3.399085440
-40.513503660,-3.398946190
-40.514056610,-3.398667270
-40.514471000,-3.398249530
-40.514746830,-3.397692990
-40.515023080,-3.397414500
-40.515298470,-3.396579910
-40.515435740,-3.395884550
-40.515296310,-3.395189640
-40.514880620,-3.394773210
-40.515985650,-3.393659260
-40.514878450,-3.393382940
-40.514739890,-3.393244130
-40.514601760,-3.393383380
-40.511281900,-3.393666650
-40.508515200,-3.393810020
-40.505748070,-3.393675320
-40.503810800,-3.393400290
-40.502150210,-3.393124830
-40.501319710,-3.392848070
-40.497445160,-3.392297980
-40.496614650,-3.392021220
-40.495230760,-3.391745310
-40.493570170,-3.391469830
-40.493293060,-3.391192200
-40.492739240,-3.390915000
-40.491355350,-3.390639090
-40.490940100,-3.390500700
-40.490525270,-3.390640370
-40.489833750,-3.390780470
-40.489141810,-3.390642510
-40.486927410,-3.390089810
-40.484990130,-3.389814740
-40.484436320,-3.389537540
-40.483329120,-3.389261180
-40.482498620,-3.388984400
-40.481944390,-3.388429140
-40.481113880,-3.388152350
-40.478069830,-3.387878970
-40.477516020,-3.387601750
-40.476961790,-3.387046490
-40.475854590,-3.386770120
-40.475439340,-3.386631730
-40.475024510,-3.386771390
-40.474748030,-3.386910840
-40.474471120,-3.386772240
-40.474194010,-3.386494600
-40.473640200,-3.386217390
-40.472533000,-3.385941020
-40.471979200,-3.385663800
-40.471702080,-3.385386160
-40.471286830,-3.385247770
-40.470872000,-3.385387430
-40.470457590,-3.385805150
-40.470319660,-3.386083420
-40.470597200,-3.386639120
-40.470459270,-3.386917390
-40.470184250,-3.388030050
-40.470046320,-3.388308320
-40.469631700,-3.388587010
-40.469216870,-3.388726670
-40.468940590,-3.389005150
-40.468664110,-3.389144600
-40.467833390,-3.388728780
-40.465618990,-3.388176030
-40.465411310,-3.388072070
-40.464788280,-3.387760200
-40.464510950,-3.387343530
-40.464095280,-3.386927070
-40.463680030,-3.386788670
-40.463126220,-3.386511450
-40.462295720,-3.386234640
-40.462018610,-3.385957000
-40.460910990,-3.385402560
-40.460633880,-3.385124920
-40.459803380,-3.384848110
-40.459526270,-3.384570470
-40.458557630,-3.384432900
-40.457589400,-3.384573390
-40.457451260,-3.384712630
-40.457175400,-3.385269170
-40.457037260,-3.385408410
-40.456484280,-3.385687310
-40.456346140,-3.385826550
-40.456207580,-3.385687730
-40.455376870,-3.385271890
-40.455099760,-3.384994240
-40.454961000,-3.384716390
-40.454545330,-3.384299920
-40.453714630,-3.383884080
-40.453438140,-3.384023530
-40.453300000,-3.384162770
-40.453161440,-3.384023940
-40.452607640,-3.383746720
-40.452053420,-3.383191420
-40.450392410,-3.382637800
-40.449838610,-3.382360560
-40.448731410,-3.382084160
-40.448454300,-3.381806520
-40.447623800,-3.381529700
-40.447346700,-3.381252050
-40.446516200,-3.380975230
-40.446239090,-3.380697580
-40.445685290,-3.380420350
-40.444854790,-3.380143530
-40.444300980,-3.379866290
-40.443193790,-3.379589880
-40.442086180,-3.379035410
-40.441809080,-3.378757760
-40.440701890,-3.378481340
-40.439040480,-3.377649620
-40.438209980,-3.377372790
-40.437656180,-3.377095550
-40.436272300,-3.376819540
-40.435995190,-3.376541890
-40.435441390,-3.376264650
-40.434334200,-3.375988230
-40.433780400,-3.375710980
-40.432949090,-3.374878020
-40.432118600,-3.374601180
-40.431565000,-3.374462970
-40.431011200,-3.374185720
-40.430872450,-3.373907860
-40.430733900,-3.373769040
-40.430180100,-3.373491790
-40.429348790,-3.372658820
-40.428518300,-3.372381980
-40.428241200,-3.372104320
-40.427687400,-3.371827070
-40.427410300,-3.371549420
-40.426579810,-3.371272570
-40.426302710,-3.370994920
-40.424641730,-3.370441230
-40.423534140,-3.369886720
-40.421873360,-3.369472060
-40.421320170,-3.369611910
-40.420490280,-3.369752150
-40.419659990,-3.369614340
-40.417722920,-3.369478140
-40.415788060,-3.370871300
-40.415651720,-3.372261830
-40.415514180,-3.372818160
-40.415653330,-3.373374090
-40.415792880,-3.374208090
-40.415655740,-3.375042490
-40.415517800,-3.375320760
-40.415241500,-3.375599230
-40.414412010,-3.376017540
-40.414308400,-3.376121970
-40.414273860,-3.376156780
-40.414136120,-3.376574080
-40.413721670,-3.376991790
-40.413306420,-3.376853360
-40.413029320,-3.376575700
-40.412198820,-3.376298840
-40.411921720,-3.376021180
-40.411367930,-3.375743920
-40.410537430,-3.375467060
-40.410260330,-3.375189400
-40.409152730,-3.374634880
-40.408875630,-3.374357210
-40.408321840,-3.374079950
-40.407491340,-3.373803090
-40.406383750,-3.373248560
-40.405276550,-3.372972100
-40.403615960,-3.372696440
-40.402785470,-3.372419580
-40.401540130,-3.372282340
-40.400295180,-3.372423180
-40.400018880,-3.372701650
-40.400157430,-3.372840480
-40.400435720,-3.373952350
-40.400712820,-3.374230020
-40.400990310,-3.374785750
-40.401267410,-3.375063420
-40.401544910,-3.375619160
-40.401683460,-3.375757990
-40.401269000,-3.376175690
-40.400993100,-3.376732230
-40.400578650,-3.377149930
-40.400025650,-3.377428800
-40.399195940,-3.377708070
-40.398919640,-3.377986540
-40.398366640,-3.378265410
-40.398090330,-3.378543870
-40.397813830,-3.378683310
-40.397261230,-3.379240240
-40.396984720,-3.379379680
-40.395603200,-3.380772020
-40.395050000,-3.380911850
-40.394496990,-3.381190720
-40.394220690,-3.381469190
-40.393944180,-3.381608620
-40.392284370,-3.381889080
-40.391869510,-3.382028710
-40.389793250,-3.381336530
-40.388686040,-3.381060050
-40.384811810,-3.380787540
-40.384257610,-3.380232190
-40.383704010,-3.380093950
-40.383151000,-3.380372810
-40.383013040,-3.380651080
-40.382598570,-3.381068780
-40.382322070,-3.381208210
-40.382045170,-3.381069570
-40.381214660,-3.380792690
-40.380107060,-3.380238130
-40.379138400,-3.380100470
-40.378170140,-3.380240890
-40.377755280,-3.380380520
-40.377340020,-3.380242070
-40.377062930,-3.379964400
-40.375955720,-3.379687900
-40.375401920,-3.379410620
-40.374986670,-3.379272170
-40.374571220,-3.378994690
-40.374432480,-3.378716820
-40.374293930,-3.378577980
-40.372910020,-3.378301870
-40.372632930,-3.378024190
-40.371802430,-3.377747300
-40.371248630,-3.377470010
-40.370971530,-3.377192330
-40.370625410,-3.377019030
-40.370417740,-3.376915050
-40.369587240,-3.376638150
-40.369310140,-3.376360470
-40.368756540,-3.376222220
-40.368203330,-3.376362030
-40.368065170,-3.376501270
-40.367372440,-3.375807060
-40.366541940,-3.375530160
-40.366265040,-3.375391520
-40.365987950,-3.375113840
-40.365849210,-3.374835960
-40.365710660,-3.374697120
-40.364603070,-3.374142540
-40.364048890,-3.373587170
-40.363495290,-3.373448910
-40.362941490,-3.373171620
-40.362249350,-3.372894520
-40.361557390,-3.372756460
-40.361141760,-3.372339930
-40.360727280,-3.372757620
-40.360312420,-3.372897240
-40.359897170,-3.372758790
-40.359620080,-3.372481100
-40.359343180,-3.372342460
-40.358513650,-3.372760730
-40.358098790,-3.372900350
-40.357683540,-3.372761890
-40.357406640,-3.372623240
-40.357129550,-3.372345560
-40.356575760,-3.372068260
-40.355468560,-3.371791740
-40.354915150,-3.371792510
-40.354777180,-3.372070780
-40.354501630,-3.372905380
-40.354364240,-3.373600760
-40.354503560,-3.374295750
-40.355197250,-3.375685150
-40.355059280,-3.375963420
-40.354922080,-3.376797830
-40.355061590,-3.377631860
-40.355200910,-3.378326840
-40.355063520,-3.379022220
-40.354787200,-3.379300680
-40.354511270,-3.379857220
-40.354234950,-3.380135680
-40.353960170,-3.381526430
-40.353822010,-3.381665660
-40.353407140,-3.381805280
-40.352992660,-3.382222970
-40.352854880,-3.382640280
-40.352716720,-3.382779510
-40.351886980,-3.383058740
-40.351748820,-3.383197970
-40.351334920,-3.384032770
-40.350782270,-3.384589700
-40.350644300,-3.384867960
-40.350367980,-3.385146420
-40.350093580,-3.386815250
-40.349956580,-3.387788700
-40.349542860,-3.388762540
-40.349127990,-3.388902160
-40.348574760,-3.389041970
-40.348021730,-3.389320820
-40.347883760,-3.389599090
-40.347745590,-3.389738320
-40.347192560,-3.390017170
-40.346363580,-3.390852550
-40.345948710,-3.390992160
-40.345534410,-3.391548890
-40.345258470,-3.392105430
-40.344981950,-3.392244850
-40.344152200,-3.392524080
-40.343875880,-3.392802540
-40.342769410,-3.393082160
-40.342493090,-3.393360620
-40.342631630,-3.393499470
-40.342909880,-3.394611380
-40.343048810,-3.395028300
-40.342911030,-3.395445600
-40.342773450,-3.396001950
-40.341944080,-3.396559250
-40.341114900,-3.397255600
-40.340977500,-3.397950980
-40.340424840,-3.398507900
-40.340149280,-3.399342510
-40.340011120,-3.399481740
-40.339596240,-3.399621350
-40.339180980,-3.399482900
-40.339042430,-3.399344050
-40.338351600,-3.400040200
-40.337936720,-3.400179820
-40.337522610,-3.400875580
-40.337385210,-3.401570960
-40.336970710,-3.401988650
-40.336140950,-3.402267880
-40.335450120,-3.402964030
-40.335312340,-3.403381340
-40.335451270,-3.403798260
-40.335728370,-3.404075950
-40.336005850,-3.404631720
-40.336144780,-3.405048640
-40.336560430,-3.405465170
-40.336975700,-3.405603630
-40.337183380,-3.405707620
-40.337529510,-3.405880930
-40.337668060,-3.406019780
-40.337806230,-3.405880550
