-40.414760860,-3.609036450
-40.420438240,-3.611391120
-40.426657450,-3.606237150
-40.432335250,-3.608869800
-40.436900320,-3.607889350
-40.443534080,-3.602456590
-40.444217660,-3.597172330
-40.447945580,-3.591883230
-40.444609200,-3.582156360
-40.441287270,-3.581605490
-40.436293340,-3.573688560
-40.440023220,-3.569650790
-40.440894190,-3.561820300
-40.434057760,-3.559788900
-40.432806160,-3.555758930
-40.437231120,-3.553805580
-40.439863020,-3.555608880
-40.447059520,-3.556292730
-40.456322230,-3.550994950
-40.459091410,-3.552102800
-40.461995470,-3.550985950
-40.466013510,-3.554316280
-40.466573150,-3.558208220
-40.473632350,-3.559587210
-40.470307220,-3.556950980
-40.470163350,-3.553475470
-40.474995090,-3.546377250
-40.480525470,-3.543587800
-40.481067020,-3.536079370
-40.483828640,-3.532460200
-40.479119730,-3.529687160
-40.476344930,-3.524964590
-40.484090150,-3.522866800
-40.489201300,-3.517575530
-40.495707330,-3.519372440
-40.496533970,-3.517146660
-40.505936040,-3.512960650
-40.508551330,-3.504475760
-40.511453580,-3.502385650
-40.510752650,-3.496686670
-40.518910980,-3.493614870
-40.520008470,-3.487773970
-40.517792280,-3.486248270
-40.517788710,-3.484023850
-40.511418460,-3.480419430
-40.493146800,-3.475165590
-40.493969950,-3.470715370
-40.497423420,-3.467234190
-40.498517600,-3.459168830
-40.501277720,-3.454715550
-40.518295540,-3.454827420
-40.526034470,-3.449253920
-40.531290090,-3.448133230
-40.530999610,-3.439514090
-40.533757970,-3.434087630
-40.532785080,-3.431308680
-40.530569720,-3.430200040
-40.530422310,-3.424500210
-40.534012740,-3.420323670
-40.527371590,-3.420056260
-40.522102510,-3.412557230
-40.516566640,-3.411314770
-40.515600380,-3.412706570
-40.510614200,-3.409099740
-40.510608130,-3.405206980
-40.515298470,-3.396579910
-40.515985650,-3.393659260
-40.514739890,-3.393244130
-40.497445160,-3.392297980
-40.471286830,-3.385247770
-40.468664110,-3.389144600
-40.459526270,-3.384570470
-40.456346140,-3.385826550
-40.421873360,-3.369472060
-40.415788060,-3.370871300
-40.415655740,-3.375042490
-40.413721670,-3.376991790
-40.406383750,-3.373248560
-40.400295180,-3.372423180
-40.400993100,-3.376732230
-40.391869510,-3.382028710
-40.377755280,-3.380380520
-40.361141760,-3.372339930
-40.354915150,-3.371792510
-40.355063520,-3.379022220
-40.350367980,-3.385146420
-40.349542860,-3.388762540
-40.342493090,-3.393360620
-40.342773450,-3.396001950
-40.335312340,-3.403381340
-40.346395420,-3.413793660
-40.344742480,-3.419079400
-40.346131110,-3.422692420
-40.344474480,-3.425336460
-40.347246350,-3.428669440
-40.337711640,-3.437442250
-40.340904470,-3.444945780
-40.339387530,-3.448562900
-40.336208070,-3.450652950
-40.338148680,-3.453152890
-40.337047210,-3.457047500
-40.328472810,-3.460118430
-40.324459990,-3.459985030
-40.320451020,-3.462632370
-40.317411370,-3.465834510
-40.318520810,-3.467640470
-40.316452030,-3.472509720
-40.311887200,-3.473489360
-40.305253700,-3.479477280
-40.297781880,-3.479626680
-40.293895370,-3.470733480
-40.288631110,-3.466152360
-40.276176720,-3.465335050
-40.274804950,-3.474235540
-40.271490740,-3.479245510
-40.274269780,-3.487862290
-40.272887360,-3.488837460
-40.273724530,-3.493980840
-40.272343040,-3.495651220
-40.276915030,-3.499816210
-40.279142630,-3.509824100
-40.281775000,-3.512184170
-40.284818330,-3.511484770
-40.286619120,-3.512872680
-40.288979920,-3.518987190
-40.287875770,-3.521074320
-40.291202190,-3.524962820
-40.294534410,-3.533022490
-40.293153130,-3.534831940
-40.294820620,-3.539835040
-40.297585510,-3.537884600
-40.299665070,-3.540662470
-40.301739800,-3.539964350
-40.302855580,-3.546219550
-40.305623970,-3.546771790
-40.306451520,-3.544824070
-40.308115200,-3.547046330
-40.310190120,-3.546487230
-40.315736330,-3.554265490
-40.318640150,-3.552731910
-40.319465890,-3.549532840
-40.328747270,-3.556471390
-40.329852320,-3.555079410
-40.332206780,-3.556466380
-40.335802660,-3.555070790
-40.343556340,-3.558118310
-40.348950310,-3.556163890
-40.360302270,-3.559484020
-40.368481420,-3.569482430
-40.367105230,-3.574628810
-40.369049160,-3.579075040
-40.366566130,-3.584362110
-40.368510100,-3.588808330
-40.376271200,-3.596582600
-40.380145310,-3.596159620
-40.380979590,-3.598800010
-40.388873980,-3.603098040
-40.393995020,-3.603646320
-40.399665770,-3.601691120
-40.404649260,-3.602795690
-40.409628470,-3.601119570
-40.413229840,-3.603338490
-40.414760860,-3.609036450
